real,imag
8.083077e+02,-1.400398e+03
8.016666e+02,-1.388741e+03
7.983289e+02,-1.382785e+03
7.960279e+02,-1.378818e+03
7.607961e+02,-1.318712e+03
7.563118e+02,-1.311487e+03
7.497435e+02,-1.300203e+03
7.420986e+02,-1.286956e+03
7.339345e+02,-1.272761e+03
7.255085e+02,-1.258069e+03
7.252420e+02,-1.256156e+03
7.169402e+02,-1.243099e+03
7.082872e+02,-1.227975e+03
6.995806e+02,-1.212776e+03
6.908429e+02,-1.197562e+03
6.820951e+02,-1.182374e+03
6.733583e+02,-1.167241e+03
6.646508e+02,-1.152178e+03
6.559850e+02,-1.137190e+03
6.473668e+02,-1.122280e+03
6.387983e+02,-1.107451e+03
6.302817e+02,-1.092711e+03
6.218214e+02,-1.078073e+03
6.134262e+02,-1.063557e+03
6.051252e+02,-1.049245e+03
5.979617e+02,-1.036916e+03
5.884248e+02,-1.019986e+03
5.803156e+02,-1.006018e+03
5.722436e+02,-9.920568e+02
5.642383e+02,-9.781998e+02
5.563134e+02,-9.644795e+02
5.484855e+02,-9.509264e+02
5.407818e+02,-9.375853e+02
5.332522e+02,-9.245369e+02
5.259885e+02,-9.119315e+02
5.191233e+02,-8.999959e+02
5.126533e+02,-8.887612e+02
5.061964e+02,-8.776083e+02
4.994277e+02,-8.659321e+02
4.923989e+02,-8.537874e+02
4.852473e+02,-8.414157e+02
4.780596e+02,-8.289737e+02
4.708811e+02,-8.165436e+02
4.637362e+02,-8.041694e+02
4.566393e+02,-7.918764e+02
4.496003e+02,-7.796817e+02
4.426344e+02,-7.676055e+02
4.356640e+02,-7.555512e+02
4.288424e+02,-7.437309e+02
4.220746e+02,-7.320048e+02
4.168178e+02,-7.219497e+02
4.153791e+02,-7.204041e+02
4.087615e+02,-7.089359e+02
4.081276e+02,-7.069005e+02
4.022112e+02,-6.975890e+02
3.957392e+02,-6.863755e+02
3.893378e+02,-6.752849e+02
3.830032e+02,-6.643103e+02
3.767302e+02,-6.534434e+02
3.705136e+02,-6.426750e+02
3.643489e+02,-6.319973e+02
3.582325e+02,-6.214038e+02
3.521624e+02,-6.108908e+02
3.461379e+02,-6.004568e+02
3.401593e+02,-5.901022e+02
3.342276e+02,-5.798286e+02
3.283442e+02,-5.696385e+02
3.225106e+02,-5.595344e+02
3.167282e+02,-5.495187e+02
3.109982e+02,-5.395937e+02
3.053217e+02,-5.297613e+02
2.996989e+02,-5.200213e+02
2.941309e+02,-5.103764e+02
2.886176e+02,-5.008263e+02
2.831591e+02,-4.913710e+02
2.777553e+02,-4.820106e+02
2.724061e+02,-4.727447e+02
2.709711e+02,-4.693356e+02
2.671114e+02,-4.635731e+02
2.618708e+02,-4.544954e+02
2.566843e+02,-4.455113e+02
2.515517e+02,-4.366205e+02
2.464728e+02,-4.278228e+02
2.414477e+02,-4.191182e+02
2.364763e+02,-4.105067e+02
2.315587e+02,-4.019881e+02
2.266948e+02,-3.935627e+02
2.218848e+02,-3.852305e+02
2.171286e+02,-3.769916e+02
2.124265e+02,-3.688462e+02
2.077785e+02,-3.607944e+02
2.031847e+02,-3.528366e+02
1.986459e+02,-3.449736e+02
1.941650e+02,-3.372096e+02
1.908362e+02,-3.305883e+02
1.903800e+02,-3.297478e+02
1.897038e+02,-3.294382e+02
1.860786e+02,-3.222978e+02
1.853399e+02,-3.219223e+02
1.810188e+02,-3.144374e+02
1.767505e+02,-3.070432e+02
1.725361e+02,-2.997421e+02
1.683759e+02,-2.925350e+02
1.642702e+02,-2.854220e+02
1.602191e+02,-2.784035e+02
1.562228e+02,-2.714798e+02
1.522814e+02,-2.646511e+02
1.483951e+02,-2.579178e+02
1.445642e+02,-2.512803e+02
1.411282e+02,-2.444412e+02
1.407892e+02,-2.447393e+02
1.370704e+02,-2.382956e+02
1.334089e+02,-2.319506e+02
1.298062e+02,-2.257068e+02
1.262658e+02,-2.195696e+02
1.227987e+02,-2.135549e+02
1.194650e+02,-2.077399e+02
1.171281e+02,-2.032129e+02
1.155639e+02,-2.008080e+02
1.124552e+02,-1.956156e+02
1.092360e+02,-1.900512e+02
1.088171e+02,-1.884768e+02
1.068628e+02,-1.850919e+02
1.060524e+02,-1.845354e+02
1.029251e+02,-1.791136e+02
9.986330e+01,-1.738027e+02
9.687646e+01,-1.686185e+02
9.397896e+01,-1.635835e+02
9.119622e+01,-1.587377e+02
8.856992e+01,-1.541483e+02
8.659868e+01,-1.500572e+02
8.647108e+01,-1.497723e+02
8.612824e+01,-1.498166e+02
8.377622e+01,-1.457988e+02
8.139227e+01,-1.417008e+02
7.893895e+01,-1.374771e+02
7.646651e+01,-1.332049e+02
7.401704e+01,-1.289621e+02
7.245332e+01,-1.254928e+02
7.161413e+01,-1.247942e+02
7.037177e+01,-1.218875e+02
6.944410e+01,-1.202807e+02
6.926906e+01,-1.207236e+02
6.698431e+01,-1.167573e+02
6.475549e+01,-1.128895e+02
6.257458e+01,-1.091072e+02
6.043455e+01,-1.053974e+02
5.838809e+01,-1.011311e+02
5.833262e+01,-1.017538e+02
5.627093e+01,-9.817846e+01
5.425979e+01,-9.468445e+01
5.253714e+01,-9.143288e+01
5.216471e+01,-9.065442e+01
5.028588e+01,-8.778796e+01
4.964198e+01,-8.598273e+01
4.922673e+01,-8.526319e+01
4.877971e+01,-8.448894e+01
4.840443e+01,-8.452992e+01
4.656399e+01,-8.133597e+01
4.477083e+01,-7.822153e+01
4.303069e+01,-7.519592e+01
4.206558e+01,-7.285972e+01
4.135536e+01,-7.227587e+01
3.977848e+01,-6.950648e+01
3.840681e+01,-6.703373e+01
3.729620e+01,-6.504515e+01
3.636166e+01,-6.298025e+01
3.615540e+01,-6.262298e+01
3.604954e+01,-6.298400e+01
3.583443e+01,-6.206706e+01
3.465252e+01,-6.060707e+01
3.325070e+01,-5.817908e+01
3.223714e+01,-5.583647e+01
3.189585e+01,-5.581626e+01
3.061409e+01,-5.356806e+01
2.994039e+01,-5.191120e+01
2.936059e+01,-5.134711e+01
2.818532e+01,-4.933718e+01
2.787519e+01,-4.828125e+01
2.702702e+01,-4.733207e+01
2.588322e+01,-4.534966e+01
2.476589e+01,-4.340680e+01
2.368914e+01,-4.152731e+01
2.267172e+01,-3.973866e+01
2.263257e+01,-3.920076e+01
2.214952e+01,-3.836410e+01
2.178753e+01,-3.812456e+01
2.119416e+01,-3.697919e+01
2.045172e+01,-3.582368e+01
1.957008e+01,-3.432728e+01
1.938383e+01,-3.358565e+01
1.870598e+01,-3.239971e+01
1.868204e+01,-3.278437e+01
1.802488e+01,-3.122000e+01
1.785274e+01,-3.132806e+01
1.708674e+01,-2.997186e+01
1.677003e+01,-2.904655e+01
1.637510e+01,-2.871942e+01
1.567889e+01,-2.751314e+01
1.498477e+01,-2.631032e+01
1.495489e+01,-2.590264e+01
1.432445e+01,-2.514298e+01
1.385311e+01,-2.418298e+01
1.358668e+01,-2.367136e+01
1.348944e+01,-2.346893e+01
1.292680e+01,-2.238987e+01
1.291441e+01,-2.267732e+01
1.260807e+01,-2.183782e+01
1.232767e+01,-2.166322e+01
1.176512e+01,-2.067640e+01
1.124557e+01,-1.975299e+01
1.078201e+01,-1.892303e+01
1.077372e+01,-1.866063e+01
1.034441e+01,-1.815997e+01
1.027015e+01,-1.778842e+01
1.007941e+01,-1.746567e+01
9.909332e+00,-1.739527e+01
9.785026e+00,-1.694816e+01
9.613242e+00,-1.677103e+01
9.364820e+00,-1.640718e+01
9.312708e+00,-1.613008e+01
8.948721e+00,-1.573461e+01
8.822069e+00,-1.528027e+01
8.544731e+00,-1.502577e+01
8.356811e+00,-1.447442e+01
8.166753e+00,-1.435564e+01
7.822100e+00,-1.373694e+01
7.762844e+00,-1.344609e+01
7.522139e+00,-1.319083e+01
7.251898e+00,-1.270699e+01
7.077361e+00,-1.233383e+01
6.932962e+00,-1.200824e+01
6.870997e+00,-1.204104e+01
6.574273e+00,-1.154638e+01
6.286178e+00,-1.103662e+01
6.164355e+00,-1.067703e+01
6.021207e+00,-1.056132e+01
5.844657e+00,-1.012324e+01
5.785884e+00,-1.013473e+01
5.631719e+00,-9.754423e+00
5.594123e+00,-9.775495e+00
5.467201e+00,-9.524322e+00
5.326294e+00,-9.304307e+00
5.125301e+00,-8.976510e+00
5.069417e+00,-8.780488e+00
5.014231e+00,-8.684922e+00
4.994090e+00,-8.650018e+00
4.910227e+00,-8.604735e+00
4.705995e+00,-8.243012e+00
4.526183e+00,-7.918249e+00
4.397233e+00,-7.663878e+00
4.318489e+00,-7.523042e+00
4.316655e+00,-7.476666e+00
4.189050e+00,-7.319485e+00
4.158885e+00,-7.203426e+00
4.041987e+00,-7.072671e+00
4.002685e+00,-6.932854e+00
3.883732e+00,-6.803650e+00
3.727695e+00,-6.531454e+00
3.594992e+00,-6.286124e+00
3.543433e+00,-6.158266e+00
3.505394e+00,-6.071614e+00
3.450822e+00,-6.031231e+00
3.342757e+00,-5.846527e+00
3.239025e+00,-5.610157e+00
3.229341e+00,-5.654686e+00
3.110325e+00,-5.451989e+00
2.994964e+00,-5.187442e+00
2.993794e+00,-5.247830e+00
2.941081e+00,-5.105695e+00
2.878194e+00,-5.037011e+00
2.790047e+00,-4.880449e+00
2.706376e+00,-4.736912e+00
2.616905e+00,-4.585298e+00
2.592120e+00,-4.489684e+00
2.573151e+00,-4.456829e+00
2.525998e+00,-4.428519e+00
2.474718e+00,-4.296163e+00
2.433213e+00,-4.260149e+00
2.352939e+00,-4.120580e+00
2.289170e+00,-4.002862e+00
2.221658e+00,-3.890502e+00
2.150452e+00,-3.767968e+00
2.111572e+00,-3.664294e+00
2.077353e+00,-3.636762e+00
2.036344e+00,-3.527070e+00
2.008812e+00,-3.520110e+00
1.952510e+00,-3.414366e+00
1.903731e+00,-3.328886e+00
1.847070e+00,-3.234558e+00
1.822723e+00,-3.160883e+00
1.787731e+00,-3.129582e+00
1.732377e+00,-3.034471e+00
1.682370e+00,-2.943387e+00
1.643692e+00,-2.870265e+00
1.609378e+00,-2.800991e+00
1.602294e+00,-2.791029e+00
1.551417e+00,-2.716211e+00
1.506192e+00,-2.636204e+00
1.464392e+00,-2.561289e+00
1.430982e+00,-2.497597e+00
1.398228e+00,-2.443298e+00
1.359152e+00,-2.377823e+00
1.323125e+00,-2.312488e+00
1.295207e+00,-2.259192e+00
1.268092e+00,-2.213697e+00
1.234865e+00,-2.159276e+00
1.199462e+00,-2.098508e+00
1.165416e+00,-2.038323e+00
1.133505e+00,-1.981813e+00
1.102401e+00,-1.927551e+00
1.071446e+00,-1.873647e+00
1.041464e+00,-1.820921e+00
1.012412e+00,-1.770104e+00
9.833233e-01,-1.719676e+00
9.541656e-01,-1.669027e+00
9.252474e-01,-1.618624e+00
8.968350e-01,-1.568953e+00
8.690564e-01,-1.520352e+00
8.417891e-01,-1.472720e+00
8.149513e-01,-1.425853e+00
7.885649e-01,-1.379756e+00
7.626248e-01,-1.334442e+00
7.370995e-01,-1.289863e+00
7.119913e-01,-1.245999e+00
6.873225e-01,-1.202888e+00
6.631030e-01,-1.160553e+00
6.393330e-01,-1.119000e+00
6.160075e-01,-1.078223e+00
5.931229e-01,-1.038212e+00
5.706795e-01,-9.989688e-01
5.486774e-01,-9.604927e-01
5.271163e-01,-9.227840e-01
5.059965e-01,-8.858429e-01
4.853182e-01,-8.496703e-01
4.650814e-01,-8.142666e-01
4.452860e-01,-7.796316e-01
4.259318e-01,-7.457654e-01
4.070186e-01,-7.126678e-01
3.885465e-01,-6.803390e-01
3.705152e-01,-6.487789e-01
3.529248e-01,-6.179877e-01
3.357751e-01,-5.879655e-01
3.190661e-01,-5.587121e-01
3.027977e-01,-5.302278e-01
2.869698e-01,-5.025125e-01
2.715823e-01,-4.755662e-01
2.622462e-01,-4.542239e-01
2.566351e-01,-4.493890e-01
2.421283e-01,-4.239809e-01
2.280616e-01,-3.993420e-01
2.144350e-01,-3.754721e-01
2.012484e-01,-3.523714e-01
1.885017e-01,-3.300398e-01
1.761950e-01,-3.084773e-01
1.643280e-01,-2.876839e-01
1.529006e-01,-2.676595e-01
1.419129e-01,-2.484041e-01
1.313647e-01,-2.299177e-01
1.212559e-01,-2.122001e-01
1.115865e-01,-1.952513e-01
1.023562e-01,-1.790711e-01
9.356499e-02,-1.636594e-01
8.521277e-02,-1.490160e-01
8.487320e-02,-1.470047e-01
7.729939e-02,-1.351407e-01
6.982508e-02,-1.220337e-01
6.772959e-02,-1.173114e-01
6.278799e-02,-1.096924e-01
5.619027e-02,-9.812003e-02
5.003073e-02,-8.731454e-02
4.430952e-02,-7.727626e-02
4.228135e-02,-7.323344e-02
3.902721e-02,-6.800626e-02
3.418755e-02,-5.951086e-02
3.198695e-02,-5.540466e-02
2.977369e-02,-5.176257e-02
2.582652e-02,-4.483383e-02
2.537954e-02,-4.395865e-02
2.237097e-02,-3.877019e-02
2.180504e-02,-3.776743e-02
2.105480e-02,-2.448109e-03
2.022046e-02,-3.501774e-02
1.902182e-02,-3.291014e-02
1.694027e-02,-2.934141e-02
1.669489e-02,-2.884682e-02
1.492455e-02,-2.577770e-02
1.339165e-02,-2.310174e-02
1.211573e-02,-2.098505e-02
1.183774e-02,-2.040045e-02
1.084601e-02,-1.878584e-02
1.041748e-02,-1.794278e-02
1.017523e-02,-1.762289e-02
9.114578e-03,-1.569160e-02
9.097471e-03,-1.575728e-02
7.928494e-03,-1.364984e-02
7.083124e-03,-1.226833e-02
6.866585e-03,-1.182689e-02
6.506073e-03,-1.126885e-02
6.218068e-03,-1.076605e-02
5.901181e-03,-1.017277e-02
5.671596e-03,-9.823492e-03
5.120578e-03,-8.834977e-03
5.044731e-03,-8.737622e-03
4.644027e-03,-8.043691e-03
4.589111e-03,-7.933355e-03
4.341196e-03,-7.519172e-03
4.226793e-03,-7.303470e-03
3.872667e-03,-6.707656e-03
3.759365e-03,-6.496903e-03
3.358066e-03,-5.805887e-03
3.278838e-03,-5.679114e-03
3.104228e-03,-5.376680e-03
3.058574e-03,-5.296767e-03
3.020816e-03,-5.232106e-03
2.983471e-03,-5.159966e-03
2.811922e-03,-4.870391e-03
2.653111e-03,-4.589116e-03
2.364754e-03,-4.091700e-03
2.330618e-03,-4.036749e-03
2.192121e-03,-3.795314e-03
2.043030e-03,-3.535926e-03
2.014947e-03,-3.489991e-03
1.844731e-03,-3.193333e-03
1.818375e-03,-3.149258e-03
1.814426e-03,-3.142678e-03
1.677847e-03,-2.904655e-03
1.529714e-03,-2.648285e-03
1.452761e-03,-2.516256e-03
1.440164e-03,-2.494437e-03
1.390112e-03,-2.406824e-03
1.303497e-03,-2.257415e-03
1.237218e-03,-2.142321e-03
1.210716e-03,-2.097002e-03
1.189502e-03,-2.060278e-03
1.131201e-03,-1.958759e-03
1.080958e-03,-1.872274e-03
1.041491e-03,-1.803547e-03
9.918971e-04,-1.718016e-03
9.679504e-04,-1.676233e-03
8.963086e-04,-1.552212e-03
8.679114e-04,-1.503247e-03
8.550788e-04,-1.480975e-03
8.413882e-04,-1.457327e-03
8.397802e-04,-1.454542e-03
8.128837e-04,-1.407760e-03
7.527898e-04,-1.303706e-03
7.201824e-04,-1.247392e-03
7.004079e-04,-1.213023e-03
6.735892e-04,-1.166691e-03
6.679613e-04,-1.156943e-03
6.589921e-04,-1.141317e-03
6.494761e-04,-1.124925e-03
6.215206e-04,-1.076445e-03
6.040553e-04,-1.046210e-03
5.691146e-04,-9.856619e-04
5.514739e-04,-9.551809e-04
5.318284e-04,-9.210950e-04
5.052149e-04,-8.750578e-04
4.999823e-04,-8.659512e-04
4.752240e-04,-8.230812e-04
4.598282e-04,-7.964458e-04
4.584115e-04,-7.939776e-04
4.436159e-04,-7.683361e-04
4.180664e-04,-7.240819e-04
4.042602e-04,-7.001992e-04
3.936555e-04,-6.818074e-04
3.892878e-04,-6.742663e-04
3.735670e-04,-6.470199e-04
3.602565e-04,-6.239742e-04
3.512442e-04,-6.083624e-04
3.367240e-04,-5.832089e-04
3.338263e-04,-5.782042e-04
3.308696e-04,-5.730829e-04
3.189792e-04,-5.524744e-04
3.023005e-04,-5.235890e-04
2.900437e-04,-5.023650e-04
2.843422e-04,-4.924907e-04
2.758289e-04,-4.777496e-04
2.748122e-04,-4.759821e-04
2.633762e-04,-4.561739e-04
2.508586e-04,-4.344930e-04
2.392086e-04,-4.143166e-04
2.342324e-04,-4.057011e-04
2.334585e-04,-4.043619e-04
2.280485e-04,-3.949877e-04
2.199001e-04,-3.808744e-04
2.112659e-04,-3.659196e-04
2.021780e-04,-3.501791e-04
2.002593e-04,-3.468592e-04
1.954422e-04,-3.385152e-04
1.926914e-04,-3.337488e-04
1.857950e-04,-3.218042e-04
1.854171e-04,-3.211518e-04
1.796732e-04,-3.112010e-04
1.730432e-04,-2.997175e-04
1.664189e-04,-2.882443e-04
1.645678e-04,-2.850395e-04
1.594007e-04,-2.760885e-04
1.540759e-04,-2.668661e-04
1.494409e-04,-2.588379e-04
1.442486e-04,-2.498446e-04
1.411255e-04,-2.444364e-04
1.387569e-04,-2.403330e-04
1.338099e-04,-2.317646e-04
1.297649e-04,-2.247587e-04
1.261440e-04,-2.184870e-04
1.219445e-04,-2.112134e-04
1.178413e-04,-2.041065e-04
1.141319e-04,-1.976818e-04
1.113991e-04,-1.929484e-04
1.083854e-04,-1.877284e-04
1.050595e-04,-1.819679e-04
1.022680e-04,-1.771329e-04
9.963301e-05,-1.725691e-04
9.671834e-05,-1.675207e-04
9.356215e-05,-1.620540e-04
9.040247e-05,-1.565813e-04
8.738301e-05,-1.513515e-04
8.447610e-05,-1.463166e-04
8.159393e-05,-1.413245e-04
7.873950e-05,-1.363805e-04
7.595454e-05,-1.315569e-04
7.323934e-05,-1.268540e-04
7.058708e-05,-1.222602e-04
6.798724e-05,-1.177572e-04
6.542913e-05,-1.133264e-04
6.291545e-05,-1.089726e-04
6.045083e-05,-1.047038e-04
5.803515e-05,-1.005197e-04
5.566724e-05,-9.641835e-05
5.334763e-05,-9.240068e-05
5.107710e-05,-8.846802e-05
4.885603e-05,-8.462102e-05
4.668454e-05,-8.085990e-05
4.456251e-05,-7.718444e-05
4.248985e-05,-7.359449e-05
4.046655e-05,-7.009005e-05
3.849263e-05,-6.667112e-05
3.656806e-05,-6.333769e-05
3.469284e-05,-6.008972e-05
3.286697e-05,-5.692721e-05
3.109044e-05,-5.385018e-05
2.936326e-05,-5.085862e-05
2.768542e-05,-4.795253e-05
2.605694e-05,-4.513191e-05
2.447780e-05,-4.239677e-05
2.294801e-05,-3.974709e-05
2.146757e-05,-3.718290e-05
2.003647e-05,-3.470417e-05
1.865473e-05,-3.231092e-05
1.732233e-05,-3.000314e-05
1.603928e-05,-2.778084e-05
1.480558e-05,-2.564401e-05
1.362123e-05,-2.359265e-05
1.248622e-05,-2.162676e-05
1.140056e-05,-1.974635e-05
1.036425e-05,-1.795141e-05
9.377294e-06,-1.624195e-05
8.439681e-06,-1.461795e-05
7.551417e-06,-1.307943e-05
6.712500e-06,-1.162639e-05
5.922931e-06,-1.025882e-05
5.182711e-06,-8.976717e-06
4.491838e-06,-7.780091e-06
3.850314e-06,-6.668939e-06
3.258138e-06,-5.643259e-06
2.715309e-06,-4.703053e-06
2.221829e-06,-3.848320e-06
1.777696e-06,-3.079060e-06
1.382912e-06,-2.395273e-06
1.037475e-06,-1.796959e-06
7.413860e-07,-1.284118e-06
4.946445e-07,-8.567495e-07
2.972497e-07,-5.148515e-07
1.491988e-07,-2.584199e-07
5.047682e-08,-8.742842e-08
